SP,ST,ET,LB,LMin,LMax,LMean,LSD,UMin,UMax,UMean,USD,x0,x1,x2,x3,x4,x5,x6,r2,Rise,Increment,MaxTime
1250,2023-12-15T17:25:15,7.498666666666667,0.5,1044.2596852167335,1097.7277102672738,1087.002860905822,12.25075023015683,1097.7374629220712,1099.0637546160913,1098.0500426437693,0.30494367980927384,1044.2596852167335,0.6873132385371719,-0.004240081439945698,1.3701249693021111e-05,-2.2623779863395477e-08,1.7076171171492274e-11,-3.98727916617463e-15,0.9933678395643046,True,50,592
1300,2023-12-15T17:35:15,8.667166666666667,0.5,1095.8398249548045,1149.0439244081397,1140.767620580867,11.156795424669275,1148.1814762875292,1149.1575999227916,1148.9399860340989,0.27045651292732215,1095.8398249548045,0.790686841824936,-0.005506094575707721,2.068612948380455e-05,-4.3218539880554574e-08,4.757274239238694e-11,-2.1572022246421396e-14,0.9962994465406291,True,50,595
1350,2023-12-15T17:45:15,6.654733333333334,0.5,1144.3434861187707,1199.481141711261,1190.0519845713504,12.815960644057826,1199.2648334483765,1200.289551074387,1199.5224408185534,0.20230190918529392,1144.3434861187707,0.8150763605481188,-0.00522037175596779,1.7085952548345773e-05,-2.8742426830957735e-08,2.2431332510142253e-11,-5.6175942583183945e-15,0.9928046511787004,True,50,577
1400,2023-12-15T17:55:15,6.074866666666667,0.5,1196.6795487781928,1250.1133504581073,1241.927499285703,12.190784355786539,1249.7460223165895,1251.007124128718,1250.1011596375538,0.2663504910374852,1196.6795487781928,0.9401555178137642,-0.00701335429951655,2.689836002356394e-05,-5.4941509300410196e-08,5.6451701244077026e-11,-2.2797700059285332e-14,0.9929469691374471,True,50,586
1450,2023-12-15T18:05:15,6.664,0.5,1247.3390193979722,1304.5315839584223,1294.7489850309216,12.092762223115477,1304.54157917465,1306.2255899587394,1305.3509492249361,0.5748130578997633,1247.3390193979722,1.0502650083544722,-0.009021486668700618,4.01318031690856e-05,-9.454497251499411e-08,1.1216241399166751e-10,-5.275670910422849e-14,0.9944355187558347,True,50,595
1500,2023-12-15T18:15:15,6.108666666666666,0.5,1301.350964218902,1360.9098623792124,1351.7547059114372,13.177592814403928,1360.9197875418945,1362.2242245931147,1361.4396489131943,0.43620992741914816,1301.350964218902,1.1151487526658457,-0.009122621166625322,3.874194512554219e-05,-8.82895297791425e-08,1.0232099091351653e-10,-4.7302084023012134e-14,0.9918038147139929,True,50,595
1100,2023-12-15T18:25:15,19.1637,0.5,681.0236683006304,1341.2582692038195,871.4884020980442,182.9901785128836,418.63578538730235,680.3300140169633,535.9099093282402,85.56599282363324,1341.2582692038195,-1.6389002535208874,0.0015202156631120012,-4.947240905333813e-07,-1.0592547852703534e-10,9.042333833205872e-14,-1.3356914400387267e-17,0.9917329112003723,False,-400,2889
100,2023-12-18T09:40:21,0.2844666666666667,0.5,18.99999999999816,21.438718529480692,20.59787331773772,0.7409450050398403,-2.081992329684226,100.14113808119257,44.07009848558036,31.94192278684612,18.99999999999816,0.296875,-0.010009765625,5.626678466796875e-05,1.6763806343078613e-07,-5.602487362921238e-10,-1.8474111129762605e-12,0.320409942576537,False,-1000,251
600,2023-12-18T09:45:22,68.85063333333332,0.5,19.676584505024305,460.95446054664217,328.80188727788527,148.1742674227937,460.381716103524,464.7840338214446,461.7260368881039,0.9001480011447601,20.91850758602959,-0.04827326926852038,0.0004853225103613745,-3.2426977116363845e-07,9.325193285197976e-11,-1.268339173048139e-14,6.678248572209746e-19,0.9998959911203736,True,500,5393
650,2023-12-18T11:15:20,20.2125,0.5,461.7719940790121,498.693320094647,486.02830908320277,10.544809885038116,498.738406348827,503.1655937976201,501.63915326503604,1.14253043267241,461.7719940790121,0.06684666955925422,-4.204172115329641e-05,8.54434181740693e-09,2.892438391969047e-12,-1.7279038575881221e-15,2.41203737074672e-19,0.9992751342713688,True,50,2695
700,2023-12-18T12:00:20,18.146333333333335,0.5,502.1963953254599,539.6755383374407,527.2052086734669,10.711080079051387,539.7202193994906,544.179023247561,542.6984815335711,1.1453152799067134,502.1963953254599,0.0782014790931953,-5.4588740085570464e-05,7.783904062974578e-09,9.420785468764738e-12,-4.782082552089817e-15,6.740007533607235e-19,0.9991786537088524,True,50,2695
750,2023-12-18T12:45:20,17.98143333333333,0.5,542.7519504905795,585.0247995932459,572.5568971396002,11.503140548479918,585.0597927624624,588.0295549512535,587.2740613090892,0.8632580495497593,542.7519504905795,0.11750880289400811,-0.00014979464758368977,1.1312860015086357e-07,-4.966211107984304e-11,1.1495682584089486e-14,-1.0760649061960846e-18,0.9992824844513376,True,50,2099
800,2023-12-18T13:20:22,16.72533333333333,0.5,586.9270388103323,631.5527500226242,619.2281678707698,11.772487335731958,631.5824853267236,634.2704527007666,632.9394648049451,0.5259910495057434,586.9270388103323,0.15428820311853997,-0.0002636744728263807,2.7030713042885957e-07,-1.5657309831122864e-10,4.4899240713795705e-14,-4.620758105781993e-18,0.9993714580384766,True,50,1792
850,2023-12-18T13:50:22,14.923399999999999,0.5,632.1157152465312,679.7169717383125,666.8505037333564,12.661649464373335,679.7468056953214,681.222073897773,680.9839871252049,0.3624226472634593,632.1157152465312,0.18438292138444012,-0.00034511212640353506,3.9244136884608594e-07,-2.6485058522268115e-10,9.555138062385227e-14,-1.4072237156620524e-17,0.9989361394210945,True,50,1798
900,2023-12-18T14:20:22,13.9932,0.5,680.2548058235261,728.0479983512931,716.0059391775617,12.484363592275578,728.0778820976691,730.1474935384642,729.6254565087576,0.5191791785989198,680.2548058235261,0.21651149850322327,-0.0004645409193066996,5.77611745281037e-07,-4.116355434343063e-10,1.544765197185802e-13,-2.356489364811234e-17,0.9990714944262981,True,50,1794
950,2023-12-18T14:50:22,13.6572,0.5,728.5797705115401,778.173009368093,766.328109919558,12.829301992727908,778.2030549298423,780.0569982867851,779.741796521372,0.47019703054078793,728.5797705115401,0.24293603591286228,-0.0005480889629900787,6.914197112004028e-07,-4.873445820345341e-10,1.781535618692098e-13,-2.6251911242615703e-17,0.9991045903800078,True,50,1797
1000,2023-12-18T15:20:22,13.0326,0.5,778.9676441194606,828.8218446150321,817.5188492540477,12.404421783187665,828.8467901190176,830.1400973332308,829.8007291758132,0.2891001810455289,778.9676441194606,0.2909615035268871,-0.0008221151128324777,1.3127079044744638e-06,-1.1689641853644293e-09,5.374135732820261e-13,-9.914904427265626e-17,0.9988324332171149,True,50,1498
1050,2023-12-18T15:45:22,14.0248,0.5,828.4904871585313,885.4697652522825,871.8801198933378,13.65196325918532,885.4945137864182,887.7256049051189,886.4837257455767,0.676632402813802,828.4904871585313,0.3383828187452309,-0.0010906781109127905,2.007487953842313e-06,-2.009419006838639e-09,1.0124821694933946e-12,-2.0072252026313025e-16,0.9980389996839762,True,50,1492
1100,2023-12-18T16:10:22,11.6206,0.5,882.5295688821061,941.9872687419853,928.9831064562115,14.105129808948362,942.0070626842701,943.3974489160714,942.6888818273786,0.3887035930126666,882.5295688821061,0.4509576486716469,-0.0017573917180442322,3.846336021962049e-06,-4.603545253063345e-09,2.7985227482480844e-12,-6.747060894242974e-16,0.9949602218638389,True,50,1198
1150,2023-12-18T16:30:22,11.301133333333333,0.5,938.6011702267278,993.2527670079473,983.1488949136098,12.011634785864825,993.2727264860375,995.1295266181451,993.8824887307027,0.6254536092711778,938.6011702267278,0.523347329385615,-0.002334941182418504,5.4093352237771786e-06,-6.6166278627161155e-09,4.050106912102178e-12,-9.761836997804838e-16,0.99381357782185,True,50,1198
1200,2023-12-18T16:50:22,10.981666666666666,0.5,992.3370640488283,1046.569432473946,1036.767961211625,12.180489267475293,1046.589380969342,1048.7927850908925,1047.5157885911449,0.6804332090089615,992.3370640488283,0.5162842699237444,-0.0022567070442747195,5.170118956010494e-06,-6.321591718925481e-09,3.899858469356616e-12,-9.526450185687337e-16,0.9960537214702871,True,50,1198
1250,2023-12-18T17:10:22,7.793933333333333,0.5,1044.464733480505,1098.1138476220958,1087.3713561751106,12.773439707772093,1097.542825473603,1098.5036324768885,1097.9106488342823,0.25255200408518186,1044.464733480505,0.5468251355159737,-0.0017088392988284795,-2.1340152256410505e-06,2.2464283377064687e-08,-4.290104971965014e-11,2.629501093634788e-14,0.9939354502259301,True,50,598
1300,2023-12-18T17:20:22,7.793933333333333,0.5,1095.322876595077,1150.288155674102,1140.311223658439,12.92009733031349,1150.2982677596194,1151.5872160290073,1150.5008502745063,0.28870981781505006,1095.322876595077,0.6241872558566683,-0.0025767995589944803,2.550893031250112e-06,9.431977951272763e-09,-2.5227710708213696e-11,1.710089584908542e-14,0.9956157747809247,True,50,598
1400,2023-12-18T17:30:22,7.957866666666666,0.5,1141.3029181928432,1252.6924424788574,1235.6704643752498,25.03091345610097,1252.7040574882744,1253.6835650928076,1252.9942142956772,0.2370400774416002,1141.3029181928432,1.558809139416553,-0.009539943602732137,3.063114210144491e-05,-5.326312009241302e-08,4.740407586409243e-11,-1.690924413895497e-14,0.9933867636478755,True,100,694
1450,2023-12-18T17:42:02,6.6677333333333335,0.5,1250.5298811421962,1310.3106391271112,1300.753857844887,13.238249862691799,1310.3207932542628,1311.2046630293057,1310.8101632507403,0.2647761470703364,1250.5298811421962,1.0150054071455088,-0.007726354930468915,3.09298747906972e-05,-6.693638613785441e-08,7.411132835656727e-11,-3.2918821850199174e-14,0.992331021982827,True,50,608
1500,2023-12-18T17:52:12,6.489166666666667,0.5,1308.927594147739,1363.088534885384,1354.1287173998692,11.976610224558476,1363.0984343909008,1364.304338012698,1363.7314503555353,0.38245397048712754,1308.927594147739,0.9401358576287748,-0.007454782076933952,3.122787046860864e-05,-7.067748205007857e-08,8.169407453137076e-11,-3.779955701629968e-14,0.994579598219577,True,50,599
1100,2023-12-18T18:02:16,5.574066666666667,0.5,980.2711960985932,1372.26624536881,1085.8997532242815,108.80080815735437,937.8272824189971,980.0224810884812,954.2868946381235,11.412774833336139,1372.26624536881,-3.4682615438696303,0.009847903532175906,1.4448360623475764e-06,-6.044822013166057e-08,1.0772785724687324e-10,-5.885278225088297e-14,0.9982227973955913,False,-400,691
700,2023-12-18T18:14:12,11.056333333333333,0.5,617.0607776294229,945.1679586524551,719.3994024582829,93.1932089637314,401.14249752968954,616.6703577968043,515.5034735652871,68.68158994751924,945.1679586524551,-1.1977506633027133,0.001222782887854379,7.288836490447481e-07,-2.3243129139477643e-09,1.4892499357586005e-12,-3.05382989753472e-16,0.9994643750767265,False,-400,1618
600,2023-12-21T09:30:04,81.11986666666667,0.5,14.498543005846253,436.9350456700597,296.52647903648665,148.08341978008835,433.42704668988495,437.85939885358584,436.83510308471165,1.213953289841398,23.096234928823833,-0.10436197999069918,0.00034324303563715297,-1.6315286379732247e-07,3.273267380406038e-11,-2.8720110522545145e-15,8.106485002531346e-20,0.9995058043766026,False,-100,5396
650,2023-12-21T11:00:05,24.12,0.5,436.28976722082007,474.42300539238664,461.34368942421366,10.847940660591311,474.46765362474434,479.97708527931314,477.7045797104994,1.4456011040883303,436.28976722082007,0.05638501834869203,-2.0468155605968263e-05,-1.456640695216005e-08,1.7564818527509793e-11,-6.478349402361649e-15,8.353404403400675e-19,0.9996209186773618,True,50,2680
700,2023-12-21T11:45:05,19.153000000000002,0.5,479.3389851606262,513.7917292560011,501.97565124296995,9.864687425767224,513.8363351827321,518.0182432282528,516.948577187892,1.21424301459467,479.3389851606262,0.06494235404215942,-3.908449431566652e-05,1.5188860013476413e-09,9.11418973519512e-12,-3.945747875598005e-15,5.166984835553852e-19,0.9992571905822596,True,50,2685
750,2023-12-21T12:30:05,18.686533333333333,0.5,517.203857046261,558.0923432828381,545.9293369898369,11.174386677844435,558.1271307735137,562.0614900257533,560.7519543123996,1.171648192775537,517.203857046261,0.10602120266480597,-0.0001189586830605549,7.063693151232453e-08,-1.8914372453728424e-11,6.335329501392775e-16,4.0388452742721194e-19,0.9993223303188702,True,50,2084
800,2023-12-21T13:05:05,16.22533333333333,0.5,560.8901996000786,605.6879114372093,592.2537782229041,12.530525090274047,605.7164524255744,610.07134215373,607.7042921371487,1.0479566715232016,560.8901996000786,0.12313330661572763,-0.00012239514008172137,3.048369837804765e-08,3.842613013671286e-11,-3.1857073189384595e-14,7.246404813094521e-18,0.9989306190883706,True,50,1720
850,2023-12-21T13:35:05,17.380666666666666,0.5,609.9988389926293,658.0322097350895,645.2160307369211,12.201864327383792,658.0622232426294,660.7658945150699,659.8056867212221,0.7853626732352778,609.9988389926293,0.18566350161563605,-0.0003981641700647742,5.305021046897451e-07,-4.0606585368502257e-10,1.6154698417993545e-13,-2.5800352775112954e-17,0.9991415223716843,True,50,1798
900,2023-12-21T14:05:05,15.0876,0.5,659.7820561464177,709.7890277419004,696.4485023864823,13.173866461786218,709.8186273285907,711.7673425238604,711.1026660982237,0.45979758291167283,659.7820561464177,0.19955093382850464,-0.00039727201361472453,4.870029022968625e-07,-3.5353244683404735e-10,1.361393002892966e-13,-2.1214231520987162e-17,0.9989298980573154,True,50,1782
1000,2023-12-21T14:35:05,12.979266666666666,0.5,714.6331041027152,812.5257082999954,786.8412298191258,27.26643768205038,812.5784234012676,817.0439874964591,815.2414347383116,1.1072425970350182,714.6331041027152,0.4008001449319636,-0.0006573853433335941,5.510577598261124e-07,-2.462975513753887e-10,5.565809897124127e-14,-4.988948543200607e-18,0.9969629387575979,True,100,3218
